birth_cohort,legal_status,latest_us_occupation,education,labor_exp_age45,first_migration_age,total_trips,accumulated_us_experience,mean_proportion_low_income
45.0,1.0,2.0,8.0,31.83333333333333,23.0,3.0,214.0,0.3605477354718323
64.0,0.0,1.0,9.0,30.33333333333333,38.0,1.0,60.0,0.0965366473426955
42.0,0.0,1.0,6.0,29.166666666666668,25.0,1.0,8.0,0.3979863843292437
46.0,0.0,1.0,6.0,34.0,28.0,1.0,120.0,0.4002801355591667
30.0,1.0,1.0,6.0,34.0,30.0,1.0,12.0,0.0887631280098776
46.0,0.0,1.0,17.0,30.33333333333333,23.0,2.0,48.0,0.5321297041691028
28.0,0.0,2.0,2.0,33.0,31.0,1.0,36.0,0.2460560277702422
39.0,0.0,0.0,1.0,37.66666666666666,25.0,1.0,8.0,0.1837518299470699
38.0,1.0,0.0,5.0,28.666666666666668,35.0,9.0,70.0,0.2659429044706354
39.0,1.0,1.0,2.0,30.0,16.0,1.0,108.0,0.3979863843292437
32.0,1.0,0.0,4.0,32.5,18.0,1.0,24.0,0.1618066736443946
50.0,0.0,0.0,6.0,33.0,18.0,3.0,36.0,0.0794116459041523
59.0,0.0,2.0,9.0,34.0,19.0,2.0,108.0,0.0424752177964042
49.0,1.0,1.0,5.0,33.333333333333336,30.0,5.0,324.0,0.1523291898494421
28.0,1.0,1.0,6.0,30.0,53.0,1.0,144.0,0.2224250167530135
40.0,0.0,1.0,2.0,33.0,13.0,1.0,24.0,0.1837518299470699
36.0,0.0,1.0,17.0,33.0,13.0,1.0,372.0,0.5624172290213145
20.0,0.0,2.0,0.0,34.0,50.0,1.0,24.0,0.3605477354718323
56.0,0.0,1.0,6.0,34.0,29.0,1.0,252.0,0.0887631280098776
21.0,0.0,0.0,0.0,33.5,22.0,1.0,6.0,0.3403960457849617
31.0,0.0,0.0,0.0,33.0,34.0,1.0,60.0,0.1568111765647907
39.0,0.0,2.0,5.0,33.333333333333336,34.0,3.0,76.0,0.2230046374068595
48.0,0.0,2.0,9.0,29.33333333333333,29.0,3.0,16.0,0.1387416105495991
57.0,0.0,1.0,6.0,37.0,15.0,5.0,60.0,0.2805868308259445
25.0,1.0,1.0,4.0,28.0,18.0,1.0,408.0,0.2230046374068595
55.0,0.0,2.0,0.0,36.0,37.0,1.0,12.0,0.1724440137561966
48.0,0.0,0.0,6.0,31.25,26.0,1.0,3.0,0.1875023905350765
42.0,1.0,1.0,5.0,31.666666666666668,29.0,4.0,20.0,0.2659429044706354
55.0,0.0,1.0,9.0,34.0,22.0,2.0,108.0,0.0887631280098776
27.0,1.0,0.0,3.0,24.5,20.0,3.0,492.0,0.5624172290213145
55.0,0.0,2.0,17.0,33.75,30.0,4.0,93.0,0.1627564249131586
34.0,0.0,0.0,0.0,34.0,45.0,6.0,53.0,0.1875023905350765
34.0,1.0,0.0,6.0,36.16666666666666,20.0,2.0,2.0,0.3605477354718323
4.0,1.0,0.0,6.0,31.25,34.0,1.0,3.0,0.1568111765647907
18.0,1.0,0.0,0.0,34.5,21.0,2.0,6.0,0.4261479022907242
33.0,1.0,2.0,12.0,25.0,53.0,1.0,4.0,0.503388823580198
47.0,0.0,0.0,6.0,33.0,24.0,1.0,84.0,0.253412641520752
52.0,1.0,2.0,9.0,34.0,34.0,2.0,24.0,0.1229021306305824
45.0,1.0,1.0,3.0,36.0,20.0,10.0,324.0,0.0530060722456658
59.0,0.0,1.0,6.0,33.0,33.0,1.0,84.0,0.3223277343172085
41.0,0.0,1.0,6.0,32.0,44.0,1.0,264.0,0.2493494146303527
39.0,1.0,0.0,6.0,19.0,22.0,30.0,180.0,0.1568111765647907
31.0,0.0,0.0,0.0,31.25,24.0,4.0,15.0,0.2550178354244314
52.0,0.0,2.0,9.0,34.0,27.0,1.0,48.0,0.0619939786519362
47.0,0.0,2.0,9.0,31.0,29.0,4.0,84.0,0.2659429044706354
44.0,0.0,2.0,6.0,32.0,17.0,2.0,24.0,0.233556588533269
41.0,0.0,0.0,6.0,29.0,26.0,1.0,12.0,0.2362869324676007
47.0,0.0,2.0,6.0,34.0,21.0,1.0,48.0,0.0619939786519362
49.0,1.0,0.0,6.0,30.5,31.0,1.0,6.0,0.1731213669628752
38.0,1.0,1.0,9.0,34.0,50.0,1.0,4.0,0.3036757590987357
42.0,1.0,1.0,6.0,30.5,22.0,4.0,144.0,0.3282718332272439
48.0,0.0,2.0,12.0,28.0,48.0,1.0,6.0,0.2362869324676007
31.0,1.0,0.0,6.0,32.416666666666664,24.0,10.0,192.0,0.3403960457849617
39.0,0.0,1.0,12.0,31.0,16.0,1.0,276.0,0.2224250167530135
53.0,0.0,1.0,2.0,26.0,20.0,1.0,36.0,0.1154865504287029
54.0,0.0,2.0,6.0,36.0,17.0,2.0,48.0,0.2893970469565174
43.0,1.0,2.0,0.0,34.0,66.0,1.0,10.0,0.0530060722456658
38.0,1.0,1.0,9.0,23.5,24.0,10.0,222.0,0.1789977792291187
46.0,0.0,1.0,9.0,31.0,37.0,1.0,120.0,0.1979049791452423
8.0,0.0,0.0,0.0,31.0,17.0,1.0,24.0,0.366797267891916
44.0,1.0,1.0,3.0,30.75,45.0,1.0,9.0,0.3036757590987357
40.0,0.0,1.0,6.0,24.0,24.0,6.0,132.0,0.1229021306305824
12.0,1.0,0.0,0.0,32.166666666666664,40.0,1.0,2.0,0.4261479022907242
47.0,0.0,0.0,0.0,34.0,39.0,1.0,36.0,0.1136808120728266
41.0,0.0,2.0,1.0,34.0,35.0,1.0,180.0,0.0424752177964042
47.0,1.0,1.0,3.0,33.0,19.0,1.0,324.0,0.2460560277702422
34.0,1.0,1.0,6.0,31.0,17.0,2.0,24.0,0.2230046374068595
47.0,0.0,1.0,4.0,34.0,24.0,1.0,48.0,0.0965366473426955
28.0,0.0,0.0,0.0,30.08333333333333,19.0,9.0,70.0,0.336834574023331
18.0,0.0,0.0,0.0,28.166666666666668,18.0,3.0,14.0,0.3403960457849617
19.0,0.0,0.0,0.0,33.416666666666664,19.0,4.0,17.0,0.4261479022907242
45.0,1.0,0.0,6.0,32.0,24.0,3.0,210.0,0.1618066736443946
25.0,1.0,0.0,0.0,39.16666666666666,25.0,2.0,2.0,0.5427403069541675
25.0,1.0,0.0,6.0,33.5,22.0,1.0,6.0,0.3279464606801268
50.0,0.0,2.0,17.0,31.0,36.0,1.0,24.0,0.1387416105495991
10.0,0.0,1.0,3.0,27.0,43.0,1.0,180.0,0.3979863843292437
61.0,0.0,1.0,6.0,34.0,25.0,2.0,180.0,0.1568111765647907
14.0,1.0,0.0,0.0,33.583333333333336,22.0,4.0,19.0,0.4261479022907242
47.0,0.0,1.0,3.0,28.0,33.0,7.0,60.0,0.1731213669628752
43.0,1.0,2.0,17.0,28.0,36.0,1.0,84.0,0.2362869324676007
46.0,1.0,1.0,12.0,29.0,30.0,1.0,192.0,0.3036757590987357
29.0,1.0,0.0,3.0,35.5,18.0,1.0,6.0,0.3036757590987357
53.0,1.0,0.0,2.0,30.0,27.0,10.0,132.0,0.2362869324676007
58.0,0.0,1.0,9.0,30.0,16.0,1.0,24.0,0.2224250167530135
49.0,1.0,0.0,1.0,32.0,16.0,13.0,348.0,0.366797267891916
20.0,1.0,0.0,6.0,33.0,15.0,8.0,96.0,0.366797267891916
36.0,1.0,0.0,3.0,33.666666666666664,45.0,4.0,32.0,0.2659429044706354
21.0,1.0,0.0,0.0,31.0,49.0,2.0,150.0,0.2121177289750974
10.0,0.0,0.0,1.0,38.583333333333336,33.0,1.0,7.0,0.3126117748540345
40.0,0.0,0.0,6.0,26.25,19.0,1.0,84.0,0.5427403069541675
41.0,0.0,1.0,0.0,35.916666666666664,23.0,16.0,53.0,0.1789977792291187
15.0,1.0,0.0,12.0,33.0,19.0,1.0,24.0,0.3660537323416527
42.0,0.0,2.0,3.0,34.166666666666664,33.0,6.0,132.0,0.2656433174291274
34.0,1.0,0.0,6.0,32.333333333333336,20.0,2.0,4.0,0.3040856578310011
62.0,0.0,1.0,6.0,34.0,29.0,1.0,60.0,0.1050625129300714
32.0,0.0,1.0,5.0,37.0,25.0,1.0,192.0,0.5624172290213145
58.0,0.0,1.0,3.0,33.0,18.0,1.0,36.0,0.2805868308259445
35.0,1.0,2.0,6.0,28.0,21.0,2.0,27.0,0.503388823580198
50.0,0.0,2.0,1.0,34.166666666666664,26.0,3.0,192.0,0.2362869324676007
18.0,1.0,0.0,0.0,38.083333333333336,25.0,1.0,1.0,0.5631442933612603
60.0,0.0,2.0,6.0,34.0,15.0,2.0,84.0,0.0424752177964042
24.0,1.0,2.0,0.0,24.0,70.0,1.0,12.0,0.2805868308259445
30.0,0.0,2.0,5.0,34.0,31.0,1.0,24.0,0.1154865504287029
48.0,0.0,2.0,6.0,34.0,21.0,1.0,468.0,0.0424752177964042
54.0,0.0,1.0,7.0,32.333333333333336,23.0,1.0,4.0,0.0782559075090117
22.0,1.0,0.0,2.0,34.0,21.0,3.0,84.0,0.3282718332272439
41.0,0.0,1.0,9.0,30.0,23.0,3.0,36.0,0.3040856578310011
47.0,0.0,1.0,5.0,31.0,18.0,1.0,156.0,0.2805868308259445
37.0,1.0,2.0,13.0,32.0,48.0,1.0,120.0,0.3605477354718323
56.0,1.0,0.0,6.0,33.5,43.0,1.0,6.0,0.1731213669628752
44.0,0.0,1.0,6.0,40.25,19.0,6.0,101.0,0.336834574023331
26.0,0.0,1.0,2.0,34.0,50.0,5.0,25.0,0.1875023905350765
23.0,1.0,2.0,2.0,27.0,18.0,3.0,420.0,0.3403960457849617
42.0,0.0,0.0,2.0,34.0,41.0,1.0,12.0,0.1812808391388095
48.0,1.0,1.0,17.0,31.5,34.0,1.0,6.0,0.1568111765647907
40.0,0.0,2.0,0.0,36.0,39.0,1.0,96.0,0.1979049791452423
28.0,0.0,0.0,6.0,31.25,20.0,2.0,10.0,0.3403960457849617
39.0,0.0,0.0,0.0,34.0,27.0,1.0,204.0,0.5624172290213145
39.0,1.0,1.0,8.0,30.0,19.0,2.0,102.0,0.5624172290213145
26.0,1.0,0.0,3.0,33.833333333333336,26.0,1.0,10.0,0.0665364375911957
37.0,0.0,1.0,6.0,31.0,25.0,1.0,540.0,0.2805868308259445
38.0,1.0,1.0,4.0,30.666666666666668,21.0,4.0,482.0,0.3403960457849617
55.0,0.0,2.0,12.0,27.08333333333333,22.0,2.0,106.0,0.1050625129300714
41.0,1.0,1.0,12.0,30.0,12.0,1.0,96.0,0.5624172290213145
38.0,0.0,2.0,6.0,27.416666666666668,33.0,1.0,5.0,0.1568111765647907
26.0,0.0,1.0,6.0,34.0,30.0,1.0,240.0,0.075280140305998
43.0,0.0,2.0,0.0,31.0,49.0,1.0,12.0,0.4353976575177852
57.0,0.0,1.0,12.0,28.0,20.0,1.0,12.0,0.2493494146303527
53.0,0.0,2.0,17.0,36.0,25.0,1.0,12.0,0.2893970469565174
52.0,0.0,1.0,0.0,34.0,19.0,1.0,348.0,0.0619939786519362
51.0,1.0,1.0,9.0,29.5,25.0,5.0,102.0,0.2224250167530135
60.0,0.0,2.0,12.0,28.0,18.0,1.0,12.0,0.1050625129300714
54.0,0.0,0.0,9.0,33.0,42.0,1.0,24.0,0.1136808120728266
34.0,0.0,2.0,3.0,29.75,37.0,12.0,108.0,0.2659429044706354
39.0,0.0,1.0,2.0,33.0,15.0,1.0,12.0,0.1713179214459541
38.0,1.0,1.0,6.0,33.0,24.0,1.0,456.0,0.3403960457849617
53.0,0.0,1.0,2.0,37.0,24.0,4.0,24.0,0.0794116459041523
44.0,0.0,0.0,6.0,36.0,24.0,1.0,168.0,0.3282718332272439
24.0,1.0,0.0,0.0,29.0,22.0,1.0,96.0,0.3036757590987357
19.0,1.0,0.0,0.0,36.083333333333336,23.0,5.0,13.0,0.5427403069541675
21.0,1.0,2.0,4.0,32.0,51.0,2.0,228.0,0.233556588533269
35.0,0.0,2.0,3.0,34.0,28.0,1.0,24.0,0.3403960457849617
29.0,0.0,1.0,4.0,26.08333333333333,37.0,1.0,7.0,0.2261122087013544
24.0,1.0,0.0,3.0,37.333333333333336,19.0,2.0,28.0,0.3061561957591827
44.0,0.0,2.0,3.0,29.416666666666668,33.0,2.0,5.0,0.3605477354718323
45.0,1.0,1.0,9.0,31.416666666666668,18.0,3.0,191.0,0.2460560277702422
44.0,0.0,1.0,0.0,32.5,37.0,1.0,6.0,0.5321297041691028
46.0,0.0,2.0,9.0,34.0,23.0,3.0,36.0,0.1229021306305824
38.0,0.0,2.0,1.0,34.0,23.0,2.0,36.0,0.1979049791452423
44.0,1.0,0.0,6.0,25.5,27.0,9.0,54.0,0.1875023905350765
28.0,1.0,2.0,9.0,30.0,56.0,1.0,3.0,0.5427403069541675
32.0,0.0,1.0,6.0,30.5,21.0,5.0,34.0,0.1618066736443946
57.0,0.0,0.0,8.0,34.0,17.0,2.0,72.0,0.1229021306305824
42.0,0.0,1.0,3.0,36.5,31.0,3.0,66.0,0.0965366473426955
55.0,0.0,2.0,19.0,34.0,19.0,1.0,24.0,0.1259515233955568
62.0,0.0,0.0,9.0,34.0,18.0,2.0,72.0,0.0782559075090117
63.0,0.0,1.0,9.0,31.0,15.0,1.0,120.0,0.1570145589118308
18.0,1.0,0.0,0.0,31.0,29.0,1.0,84.0,0.5624172290213145
37.0,0.0,1.0,2.0,32.25,44.0,1.0,3.0,2962.876235783164
38.0,0.0,0.0,2.0,34.5,20.0,1.0,6.0,0.2659429044706354
41.0,0.0,1.0,6.0,35.083333333333336,23.0,3.0,49.0,0.1789977792291187
47.0,0.0,0.0,3.0,31.58333333333333,24.0,3.0,19.0,0.2460560277702422
32.0,0.0,2.0,0.0,34.0,26.0,1.0,24.0,0.0530060722456658
44.0,1.0,2.0,9.0,34.0,28.0,7.0,288.0,0.1618066736443946
56.0,1.0,1.0,17.0,24.0,30.0,2.0,180.0,0.1523291898494421
9.0,0.0,0.0,3.0,32.0,58.0,1.0,288.0,0.2261122087013544
15.0,1.0,2.0,0.0,33.25,27.0,1.0,15.0,0.2121177289750974
38.0,0.0,1.0,6.0,26.0,24.0,10.0,60.0,0.0530060722456658
28.0,0.0,0.0,0.0,32.0,14.0,7.0,168.0,0.4644109283325187
53.0,0.0,2.0,6.0,29.0,26.0,2.0,72.0,0.2893970469565174
28.0,1.0,0.0,2.0,38.0,21.0,1.0,60.0,0.3036757590987357
36.0,0.0,1.0,1.0,33.0,27.0,1.0,120.0,0.2460560277702422
37.0,0.0,1.0,0.0,31.0,25.0,2.0,72.0,0.2493494146303527
47.0,0.0,2.0,12.0,33.0,46.0,1.0,24.0,0.1570821719186325
21.0,1.0,0.0,9.0,33.0,17.0,10.0,303.0,0.3403960457849617
54.0,0.0,2.0,9.0,32.583333333333336,34.0,2.0,24.0,0.1568111765647907
42.0,1.0,0.0,6.0,31.0,38.0,2.0,50.0,0.2550178354244314
27.0,1.0,1.0,4.0,29.0,20.0,1.0,12.0,0.1154865504287029
51.0,0.0,1.0,6.0,26.0,41.0,1.0,36.0,0.2224250167530135
58.0,0.0,2.0,12.0,29.0,22.0,1.0,324.0,0.0887631280098776
28.0,0.0,1.0,0.0,33.0,22.0,2.0,36.0,0.3403960457849617
62.0,0.0,1.0,3.0,37.0,31.0,1.0,24.0,0.1523291898494421
35.0,1.0,2.0,17.0,22.0,24.0,1.0,540.0,0.2805868308259445
42.0,1.0,2.0,3.0,29.25,19.0,2.0,27.0,0.2550178354244314
55.0,0.0,1.0,5.0,30.0,16.0,1.0,54.0,0.0965366473426955
57.0,0.0,2.0,6.0,32.0,16.0,1.0,360.0,0.366797267891916
62.0,0.0,2.0,6.0,34.0,14.0,1.0,348.0,0.1568111765647907
49.0,0.0,2.0,6.0,33.5,20.0,2.0,54.0,0.511485026688109
52.0,0.0,1.0,17.0,28.0,25.0,1.0,96.0,0.1568111765647907
42.0,1.0,1.0,9.0,34.0,36.0,1.0,138.0,0.5624172290213145
2.0,1.0,2.0,12.0,28.0,71.0,2.0,288.0,0.1387416105495991
54.0,1.0,1.0,16.0,27.0,24.0,2.0,300.0,0.1154865504287029
40.0,0.0,2.0,2.0,38.0,21.0,1.0,24.0,0.3605477354718323
25.0,1.0,0.0,6.0,26.5,23.0,4.0,24.0,0.5631442933612603
33.0,1.0,2.0,6.0,27.0,26.0,1.0,24.0,0.503388823580198
52.0,0.0,2.0,6.0,22.0,43.0,1.0,48.0,0.2493494146303527
23.0,0.0,0.0,1.0,34.5,11.0,9.0,408.0,0.3605477354718323
56.0,0.0,0.0,6.0,29.666666666666668,22.0,1.0,20.0,0.1098237930262608
46.0,0.0,1.0,17.0,35.0,38.0,4.0,228.0,0.1627564249131586
56.0,1.0,2.0,9.0,32.0,25.0,1.0,204.0,0.1229021306305824
